Date,Adriatic Sea,Andaman Sea,Arabian Sea,Atlantic Ocean,Baltic Sea,Bay Bengal,Bering Sea,Caribbean Sea,Gulf Mexico,Indian Ocean,Indonesian,Mediterranean,Nino,North Atlantic,North Pacific,North Sea,Pacific Ocean,Persian Gulf,Sea Japan,Sea Okhotsk,South China,Southern Ocean,Tropics,World,Yellow Sea
01/21/2014,92.23,,,,,,,,,,,,,,,,,,,,,,,,-52.54
01/21/2015,,60.65,,,,82.77,62.52,,,,,-70.37,,,,21.69,,131.13,,69.72,59.69,,,,
01/21/2017,,,,,,,,,,,,,,,,,,135.33,,,,,,,
01/21/2020,20.07,,,,,,,,,,,,,,,,,,,,,,,,
01/21/2021,,115.88,83.07,,,124.28,50.1,,5.66,,203.38,42.63,,,,,,,32.7,44.63,93.4,,,,
01/22/1997,,-94.54,-23.66,12.59,,-1.73,59.65,-5.38,-33.75,2.17,57.51,54.72,13.77,10.27,-48.21,,-21.88,30.13,-33.35,43.41,-8.6,0.37,-8.74,-6.55,-77.31
01/22/2002,-16.11,,,,,,,,,,,,,,,,,,,,,,,,
01/22/2003,,-59.74,-35.27,31.439999999999998,61.95,,64.97,75.84,-17.05,30.65,,-43.88,7.73,-5.64,-54.84,89.25,22.92,-18.37,,24.41,23.87,47.76,26.17,24.11,-138.0
01/22/2004,8.39,-115.19,,,,,,,,,,,,,,,,,,,,,,,
01/22/2009,,,113.16999999999999,30.270000000000003,,,15.14,-55.04,-77.94,71.9,291.78999999999996,-82.57,22.83,18.0,-25.619999999999997,-75.86,42.26,63.23,,4.63,159.16,75.25,52.26,45.7,-181.53
01/22/2012,,30.41,45.99,30.35,392.2,19.54,,5.92,-18.8,46.28,174.31,,19.66,9.49,-3.63,15.94,21.7,,,50.31,,50.19,30.21,30.56,-7.19
01/22/2015,,,65.98,36.22,,,,48.14,28.36,49.12,134.48,,53.37,18.91,12.31,,43.56,,17.8,,,57.06,47.25,44.44,-21.84
01/22/2016,,,,,-107.25,,,,,,,,,,,,,,,,,,,,
01/22/2021,,,,75.48,-108.53,,,45.93,,76.07,,,76.66,57.1,48.03,20.9,64.18,78.17,,,,89.89,69.8,70.88,-18.92
01/22/2022,,,,,,,,,,,,,,,,,,,,104.73,,,,,
01/23/2003,6.19,,,,,,,,,,,,,,,,,-37.67,,,,,,,
01/23/2004,,-93.44,34.93,,-57.6,41.11,,,-80.75,51.05,-3.4800000000000004,-52.3,45.83,,,-11.96,5.7,63.93,-44.72,75.32,64.07,30.89,20.17,12.66,-44.21
01/23/2005,,,,,,,,,,,,,,,,,,-15.27,,,,,,,
01/23/2009,7.619999999999999,,,,,,,,,,,,,,,,,,,,,,,,
01/23/2010,,1.75,29.68,24.52,-269.05,11.87,,,-23.74,25.72,67.58,36.93,30.97,,-22.49,-37.51,25.56,,-97.5,8.12,49.09,43.46,26.25,24.74,
01/23/2015,51.93,,,,,,,,,,,,,,,,,,,,,,,,
01/23/2016,,-51.45,79.58,51.42,,66.07,42.62,,44.96,73.82,,56.83,73.77,,16.41,104.99,51.36,74.03,10.2,53.02,85.39,78.56,53.25,55.04,
01/23/2021,49.07,,,,,,,,,,,,,,,,,,,,,,,,
01/23/2022,,-0.12,98.07,73.38,278.07,89.78,26.1,69.13,69.46,88.37,173.68,-4.17,76.76,54.4,52.53,243.8,67.58,23.37,77.1,,133.1,96.19,74.3,75.58,
01/24/1993,,,8.64,,379.85,-30.23,-57.35,,,,,,,,,,,,,,12.3,,,,
01/24/2004,,,,33.14,-70.35,,28.369999999999997,-3.26,,,,,,1.66,-73.94,-1.79,1.12,,,,,20.77,,7.15,-96.19
01/24/2005,-13.21,,,,385.95,,,,,,,,,,,,,,7.73,20.41,,,,,
01/24/2010,58.53,,,,,,28.22,-13.76,,,,,,-18.49,,,,19.73,,,,,,,-92.84
01/24/2011,,,,,57.45,,,,,,,,,,,,,,,97.02,,,,,
01/24/2016,57.73,,,,,,,59.94,,,9.48,,,27.21,,,,,,,,,,,-44.24
01/24/2017,,,,,,,,,,,,-34.87,,,,,,,66.5,43.33,,,,,
01/24/2022,,,,,,,,,,,,,,,,,,,,,,,,,73.88
01/25/1993,,-105.74,,-19.11,,,,-13.98,-28.65,-8.43,-8.39,-90.98,-11.83,-35.63,-61.21,145.11,-33.88,-74.97,-96.45,-35.39,,-13.03,-24.84,-24.95,
01/25/1997,67.99,,,,,,,,,,,,,,,,,,,,,,,,
01/25/2004,12.59,,,,,,,,,,,,,,,,,56.73,,,,,,,
01/25/2005,,-55.69,0.53,55.54,403.6,2.01,-14.33,-47.76,13.75,12.65,93.52000000000001,-34.2,36.83,23.96,-68.84,171.95,20.92,-35.67,-1.35,12.71,-101.53,66.16,20.47,26.91,-76.9
01/25/2011,,49.55,5.58,18.92,,63.97,17.12,-2.66,-73.84,31.82,240.48,-45.17,27.17,-31.39,-5.19,59.09,17.56,61.23,-22.2,,126.69,45.16,25.45,24.34,-70.74
01/25/2017,,33.98,68.17,48.48,270.87,72.78,2.9,2.13,27.96,49.77,112.78,,54.06,24.4,20.93,101.9,52.98,125.67,,,151.4,66.49,53.7,52.38,19.18
01/25/2022,-36.93,,,,,,,,,,,,,,,,,,,,,,,,
01/26/1993,-118.91,,,,,,,,,,,,,,,,,,,,,,,,-96.11
01/26/1994,,,,,70.65,,,,,,,,,,,54.81,,,,-37.79,,,,,
01/26/2000,,,,,108.95,,,,,,,,,,,49.21,,,,-21.89,,,,,
01/26/2006,,-58.59,,,-176.8,10.34,,,-49.5,,,-71.72,,,,,,,20.23,17.11,,,,,
01/26/2011,-10.87,,,,,,,,,,,,,,,,,,,,,,,,
01/26/2012,,18.05,,,384.55,42.97,,,,,,-53.07,,,,-78.31,,-3.37,,56.12,92.99,,,,
01/26/2013,195.19,,,,,,,,,,,,,,,,,,,,,,,,
01/26/2017,-42.83,,,,,,,,,,,,,,,,,,,,,,,,
01/26/2018,,22.38,45.47,,,18.98,64.3,,9.26,65.27,158.58,-5.87,,,,,48.58,,-20.3,51.03,54.5,88.19,,,
01/27/1994,,-64.54,8.14,-31.21,,17.77,-34.05,-33.28,-92.55,-8.03,19.51,-138.28,-21.43,-48.53,-38.31,,-15.68,47.23,-33.85,,7.3,-5.83,-17.84,-18.55,-101.01
01/27/2000,,-73.24,-16.26,9.29,,14.67,-67.75,-49.98,-28.55,20.47,123.01,-41.48,-7.63,6.37,-18.81,,-7.28,62.23,-17.75,,141.4,28.57,-4.54,3.75,
01/27/2001,,,,,,,,,,,,,,,,,,,,-51.49,,,,,
01/27/2005,25.59,-55.94,,,,,,,,,,,,,,,,,,,,,,,
01/27/2006,,,0.89,18.05,,,0.42,-25.48,,16.58,131.81,,5.36,0.89,-15.33,22.54,14.4,-61.67,,,62.97,28.79,17.81,16.16,2.11
01/27/2012,,,51.88,22.52,,,-4.58,-11.76,0.46,43.82,217.88,,22.97,-4.19,0.31,,30.86,,10.4,,,53.86,34.65,33.34,-17.54
01/27/2013,,,,,-265.05,,,,,,,,,,,,,,,,75.07,,,,-34.39
01/27/2018,,,,70.58,37.17,,,29.93,,,,,44.26,50.7,19.43,48.8,,-6.23,,,,,51.4,57.18,-25.12
01/27/2019,,,,,,,,,,,,,,,,,,,74.6,,,,,,
01/27/2020,,,,,,,,,,,,,,,,,,,31.1,,,,,,
01/28/1994,-146.81,,,,,,,,,,,,,,,,,,,,,,,,
01/28/1995,,-179.54,-12.66,,18.25,-78.93,16.35,,,,,-49.98,,,,-39.39,,-93.07,3.85,22.51,43.7,,,,
01/28/2000,-11.01,,,,,,,,,,,,,,,,,,,,,,,,-83.61
01/28/2001,,-45.94,-23.06,,-137.35,-8.33,-64.55,,-56.85,12.17,108.11,-25.58,-5.03,,,-47.39,-1.68,-3.97,10.75,,39.1,23.97,1.06,4.25,
01/28/2006,-61.11,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2007,,-98.79,12.09,15.55,459.5,-54.76,-13.58,,-32.5,37.38,45.41,-6.02,10.46,,-41.53,75.84,12.3,,-46.47,-28.79,52.17,33.19,18.91,16.96,
01/28/2010,-8.01,-30.89,35.49,17.35,-322.4,6.54,50.22,,-23.6,27.98,70.81,-29.52,25.16,-22.01,-21.13,,22.5,44.63,-49.97,25.31,29.87,44.59,21.41,21.46,-75.19
01/28/2012,-28.37,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2013,,58.760000000000005,99.67,79.57,,93.31,-20.96,41.86,13.36,76.1,336.99,198.81,68.63,18.49,29.68,-9.57,76.46000000000001,62.13,56.629999999999995,72.93,91.09,116.75,78.46000000000001,81.19999999999999,
01/28/2017,-45.57,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2018,-22.73,,,,,,,,,,,,,,,,,,,,,,,,
01/28/2019,,-89.42,52.27,68.28,33.47,17.68,55.8,48.13,30.46,57.07,98.38,43.93,61.66,38.8,37.83,-92.7,56.68,48.77,,61.43,110.1,82.79,56.5,59.48,-12.12
01/28/2020,-33.43,-68.32,90.47,73.08,336.77,12.28,60.1,49.63,67.56,73.37,60.58,-44.07,80.46,47.0,41.53,98.4,55.58,21.07,,46.53,32.9,75.99,62.1,61.98,
01/29/1995,-26.41,,,-25.11,,,,-18.68,-83.75,-7.03,14.11,,4.27,-35.93,-46.71,,0.82,,,,,8.77,-9.84,-8.35,-65.81
01/29/1996,,,,,-309.95,,,,,,,,,,,,,,,,,,,,
01/29/2001,80.19,,,10.69,,,,9.12,,,,,,1.67,-31.71,,,,,,,,,,20.79
01/29/2002,,,,,199.95,,,,,,,,,,,,,,,-85.47999999999999,,,,,
01/29/2007,3.09,,,,,,,-13.58,,,,,,-8.21,,,,11.53,,,,,,,-132.49
01/29/2008,,-57.49,,,,,,,,,,,,,,,,,-14.27,-18.39,,,,,
01/29/2010,,,,,,,,-12.18,,,,,,,,-18.16,,,,,,,,,
01/29/2011,,,,,,,,,,,,,,,,,,,,,143.17,,,,
01/29/2013,177.23,,,,-263.3,,,,,,,,,12.51,,,,49.73,,,,,,,-25.14
01/29/2014,,,,,-251.25,,,,,,,,,,,-318.31,,-3.87,-18.4,10.42,,,,,
01/29/2017,,,,,,,,,,,119.08,,,,,,,,42.3,,116.09,,,,
01/29/2020,,,,,,,,,,,,,,,,,,,,,,,,,49.28
01/30/1996,,-132.34,-4.46,-6.51,,-20.03,41.75,-29.28,-43.55,-9.23,60.11,37.92,-8.93,-36.83,-43.61,-48.89,-7.98,-19.77,-65.85,5.81,33.2,10.17,-10.84,-7.25,
01/30/2002,,-346.33000000000004,-31.46,31.740000000000002,226.9,-80.89,-162.82999999999998,2.22,-98.85,34.25,97.32,-17.1,6.53,-5.03,-37.739999999999995,105.01,-4.779999999999999,-98.27,-107.92,,91.77,59.16,-4.43,9.91,-65.09
01/30/2003,0.49,,,,,,,,,,,,,,,,,,,,,,,,
01/30/2008,,,23.59,21.75,234.4,4.44,-26.48,1.32,-9.8,46.58,116.91,-28.22,5.56,3.09,-11.33,114.94,9.9,-60.77,,,66.17,42.39,17.31,20.86,
01/30/2011,-11.41,15.01,29.99,15.95,-17.0,95.14,-0.28,-15.68,-88.4,45.68,213.41,-23.12,30.06,-32.41,-21.93,63.74,12.9,120.63,-39.17,36.51,,52.59,23.81,24.16,-70.69
01/30/2012,-22.11,,,,309.0,,,,,,,,,,,,,,,,,,,,
01/30/2014,,-94.65,40.28,32.12,,35.57,31.72,17.44,-3.24,51.52,160.18,0.83,32.87,2.21,0.31,,32.66,,,,10.09,58.36,35.75,35.44,-61.74
01/30/2017,,12.25,56.58,51.92,176.85,68.77,41.12,13.54,21.96,50.12,,-53.17,50.57,21.01,7.01,13.99,50.76,,,20.42,,70.26,52.75,51.34,7.66
01/30/2019,120.27,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1996,55.19,,,,,,,,,,,,,,,,,,,,,,,,-84.61
01/31/1997,,,,,48.55,,,,,,,-43.28,,,,95.91,,,,67.51,,,,,
01/31/2002,41.879999999999995,,-31.11,,,,,2.32,,,,,,-0.31,,108.14,,-102.57,,,,,,,-56.31
01/31/2003,,-98.89,,,69.45,-20.43,,,-51.95,,-8.29,-96.3,,,,,,26.33,-32.02,45.71,53.5,,,,
01/31/2004,16.29,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2008,,,,,,,,,,,,,,,,,,,,,,,,,-46.99
01/31/2009,,-98.65,,,-92.95,54.87,,,-40.44,,,46.63,,,,-110.01,,6.03,-60.8,-19.48,,,,,
01/31/2012,,10.71,49.29,,,27.34,,-5.98,-37.3,,216.41,-58.32,19.86,,,-70.56,,26.73,3.73,8.41,95.77,,,,-24.29
01/31/2014,74.13,,,,,,,,,,,,,,,,,,,,,,,,
01/31/2015,,-6.35,,,165.75,84.97,,,23.56,71.02,,-31.27,,,,-47.71,,131.83,-4.6,56.32,51.09,,,,
01/31/2017,,,,,,,,,,,,,,,,,,43.93,,,,,,,
01/31/2021,,109.48,76.67,,-17.43,123.28,,,23.26,72.67,222.38,74.83,73.26,,53.63,,63.68,,54.9,64.03,93.8,91.49,70.1,71.78,
02/01/1997,,-110.54,-39.56,-1.91,,-31.63,74.05,-19.88,-45.15,-8.43,63.61,,18.17,-18.83,-49.91,,-11.58,-72.67,-4.35,,-4.9,3.67,-8.74,-7.85,
02/01/2003,,-46.14,-3.9699999999999998,-4.26,,-22.06,43.47,45.84,-36.2,35.65,5.01,,-1.67,-39.84,-29.04,-112.55,25.82,,,47.01,59.07,43.86,19.67,17.91,-127.0
02/01/2004,,,,,,,,,,,,,,,,,,-17.07,,,,,,,
02/01/2008,-57.11,,,,,,,,,,,,,,,,,,,,,,,,
02/01/2009,,,66.88,19.02,,,-6.98,-26.76,,43.12,148.48,,2.77,-7.19,-15.89,,11.66,,,,57.89,42.66,19.75,21.14,-38.94
02/01/2010,,,,,-347.75,,,,,,,,,,,,,,,,,,,,
02/01/2012,,,,16.45,,,-16.38,,,44.18,,,,-2.31,-7.23,,28.0,,,,,52.69,30.91,30.16,
02/01/2015,,,79.48,42.22,,,74.82,46.14,,,116.78,,56.97,17.41,1.21,,35.76,,,,,66.46,47.55,45.54,-46.54
02/01/2016,,,,,44.75,,,,,,,,,,,,,,,35.22,,,,,
02/01/2021,,,,79.48,,,-3.8,55.03,,,,,,48.8,,-21.3,,75.87,,,,,,,-5.82
02/01/2022,,,,,,,,,,,,,,,,,,,64.8,,,,,,
02/02/1997,-27.81,,,,,,,,,,,,,,,,,,,,,,,,-35.21
02/02/1998,,-218.24,,,7.55,-114.13,,,,4.87,-85.79,-5.18,-11.83,,,58.61,-2.68,-28.97,-47.45,11.61,-8.9,13.57,-8.34,-8.15,
02/02/2003,-7.41,,,,,,,,,,,,,,,,,89.23,,,,,,,
02/02/2004,,-283.23,32.83,,-132.25,-20.16,-67.23,0.02,-81.55,56.45,79.92,23.599999999999998,27.03,,-40.01,,8.219999999999999,-1.27,-102.02,8.120000000000001,-33.03,66.66,13.27,19.51,
02/02/2005,,,,,,24.17,,,,,,,,,,,,,,,,,,,
02/02/2009,150.53,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2010,,-69.85,51.78,14.62,,-7.33,40.62,,-30.24,31.92,69.68,-64.07,25.17,-35.09,-16.09,-31.31,20.26,75.13,-31.3,29.52,24.29,44.26,20.35,20.24,
02/02/2015,75.83,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2016,,-54.25,71.88,54.72,,45.27,37.72,,51.16,66.62,20.08,-15.47,63.47,,10.21,163.89,44.36,5.23,-31.0,,90.19,74.26,49.05,50.84,
02/02/2021,98.87,,,,,,,,,,,,,,,,,,,,,,,,
02/02/2022,,-48.82,95.47,75.28,311.97,91.98,39.9,80.93,87.86,84.47,172.28,-55.87,75.06,56.6,44.73,245.3,61.58,44.67,,83.23,135.6,97.79,69.5,71.98,
02/03/1998,,,-14.16,-19.21,,,24.35,-32.88,-36.35,,,,,-48.13,-72.41,,,,,,,,,,-97.11
02/03/1999,,,,,93.05,,,,,,,,,,,,,,,-36.29,,,,,
02/03/2004,,,,28.04,,-11.73,,-8.08,,,,,,-31.34,-44.93,104.15,,,,,,,,,-213.5
02/03/2005,27.29,,,,,,,,7.85,,35.01,,,,,,,,-11.07,,-23.8,,,,
02/03/2010,-31.27,,,,,,,-9.46,,,,,,,,,,,,,,,,,-42.54
02/03/2011,,,,,10.45,,,,,,,,,,,,,23.63,,2.12,,,,,
02/03/2016,-2.07,,,,,,,71.34,,,,,,34.61,,,,,,,,,,,-40.64
02/03/2017,,-74.12,,,113.97,,,,,,,-23.37,,,,,,,30.8,,,,,,
02/03/2022,-59.43,,,,,,,,,,,,,,,,,,,,,,,,34.08
02/04/1993,,,,,495.15,,,,,,,,,,,81.41,,,,,,,,,
02/04/1994,,,,,255.25,,,,,,,,,,,,,,,,,,,,
02/04/1998,51.89,,,,,,,,,,,,,,,,,,,,,,,,
02/04/1999,,19.26,-33.56,1.89,,14.57,-35.85,-14.98,-5.25,-14.03,129.91,-66.78,-43.13,-0.73,-37.21,80.51,-19.38,68.13,-55.55,,28.5,8.97,-16.94,-10.85,
02/04/2000,,,,,,,,,,,,,,,,,,,,-26.59,,,,,
02/04/2004,33.89,,,,,,,,,,,,,,,,,,,,,,,,
02/04/2005,,-174.82999999999998,18.03,30.04,533.35,-4.16,-28.93,-54.66,34.3,33.25,27.71,34.5,29.53,-32.94,-40.14,-85.15,34.22,-57.07,7.85,75.12,-33.93,79.36000000000001,23.07,30.41,-43.71
02/04/2011,17.63,-39.35,29.08,18.72,,78.57,-4.18,-14.76,-73.44,50.02,191.78,-19.27,24.07,-28.69,-30.59,69.79,10.06,,-69.1,,92.99,59.76,17.45,21.94,
02/04/2013,,,,,-125.5,73.84,,,,,,,,15.19,,,,,,,56.97,,,,-12.49
02/04/2017,,,73.57,50.58,,41.08,69.5,10.43,8.76,45.57,113.98,,44.46,16.9,-7.87,-21.6,49.98,-10.53,,52.93,85.9,75.99,48.2,49.08,-16.52
02/05/1993,-85.81,-158.54,-4.06,-23.01,,-41.63,-7.45,,-18.65,-19.73,24.81,-66.28,-18.03,-35.73,-82.41,,-35.68,-31.37,-137.05,-37.39,-17.7,-14.03,-29.44,-29.05,-146.51
02/05/1994,,-61.54,,,,,,,,,,,,,,-145.89,,-39.77,,-49.39,,,,,
02/05/1999,-41.31,,,,,,,,,,,,,,,,,,,,,,,,-125.11
02/05/2000,,,,,213.25,,,,,,,,,,,118.81,,,,,,,,,
02/05/2005,,,,,,,,,,,,,,,,,,,,,,,,,-67.89
02/05/2006,,-89.89,,,-125.5,14.94,,,-41.1,,,-71.82,,,,,,27.33,-12.87,8.41,,,,,
02/05/2011,,,,,,,,,,,,,,,,,,,,,,,,,-76.34
02/05/2012,,-1.35,,,136.15,41.27,,,,,,-75.67,,,,-46.51,,126.03,-41.3,-23.38,59.19,,,,
02/05/2013,55.99,8.11,64.79,47.85,,,-24.68,38.22,-20.0,53.98,137.31,24.88,32.56,,0.17,30.34,26.7,77.73,-34.17,-3.59,,64.79,33.81,38.06,
02/05/2017,-8.63,,,,,,,,,,,,,,,,,,,,,,,,
02/05/2018,,-17.42,45.27,,122.67,24.48,99.3,,23.56,59.77,141.68,-82.97,52.56,,6.53,,48.48,,-34.0,32.43,134.3,86.19,54.8,56.58,
02/05/2020,,,,,,70.28,,,,,,,,,,,,,,107.93,,,,,
02/06/1993,,,,,,,,-35.38,,,,,,,,,,,,,,,,,
02/06/1994,,,-4.86,-24.51,,12.57,-6.35,-26.18,-73.85,-10.83,-7.89,-110.78,-33.43,-47.73,-48.61,,-19.88,,-88.65,,-56.1,-0.53,-23.44,-20.85,-154.41
02/06/1995,,,,,,,,,,,,,,,,,,,,15.71,,,,,
02/06/2000,,-78.14,-10.46,1.99,,-11.43,-68.35,-64.78,-50.75,17.97,123.31,-40.08,-11.53,4.67,-43.41,,-6.78,-68.17,-25.15,,84.5,28.77,-6.34,1.05,
02/06/2005,7.19,,,,,,,,,,,,,,,,,-104.17,,,,,,,
02/06/2006,,,1.39,16.45,,,-13.28,-35.28,,16.98,114.31,,3.26,-5.61,-25.13,58.54,16.4,,,,36.37,32.39,17.51,15.96,-41.99
02/06/2010,-25.41,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2012,,,55.98,25.62,,,-23.18,-7.46,0.16,53.72,210.18,,17.87,-2.09,-22.49,,23.46,,,,,59.06,31.65,31.04,-69.44
02/06/2013,,,,,-49.15,,,,,,,,,,,,,,,-5.48,,,,,
02/06/2018,-57.53,,,71.68,,,,32.03,,,,,,51.6,,-21.6,,-4.83,,,,,,,-76.22
02/06/2019,,,,,,,,,,,,,,,,,,,,41.03,,,,,
02/07/1994,-79.61,,,,,,,,,,,,,,,,,,,,,,,,
02/07/1995,,-123.24,-2.56,,141.95,-59.03,,,,-12.73,12.81,-45.78,-1.13,,-39.21,52.51,-2.28,28.03,-11.25,,50.8,9.27,-12.94,-9.65,
02/07/2000,-19.21,,,,,,,,,,,,,,,,,,,,,,,,-72.51
02/07/2001,,-40.34,-26.66,3.89,-181.55,-11.33,-46.85,,,7.67,158.01,1.92,-15.03,,-21.91,-120.09,-4.58,-75.27,-30.55,-33.99,58.9,20.77,-2.04,0.75,
02/07/2006,-56.11,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2007,,-139.89,25.69,13.85,367.3,-25.46,1.22,,-56.2,37.38,49.91,-49.22,-0.24,-28.61,-48.73,-7.66,12.5,-27.17,-80.87,-39.59,-28.03,38.39,16.61,14.96,
02/07/2010,,-102.99,50.39,10.45,-241.2,-11.76,33.12,-27.18,-39.1,34.88,59.41,-20.72,30.86,-43.11,-2.83,,25.3,131.03,29.23,68.91,27.87,43.29,23.11,22.56,-15.59
02/07/2012,-75.47,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2013,,29.25,84.08,46.32,,83.97,-19.58,17.74,11.16,57.52,136.18,7.83,31.57,14.71,2.81,-9.41,25.56,69.13,-8.6,,71.19,63.66,36.25,38.44,
02/07/2017,10.43,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2019,,-46.92,57.87,62.88,-65.83,17.48,49.4,36.53,56.96,59.87,109.28,81.63,67.36,30.5,42.23,-1.8,59.58,68.07,67.2,,64.1,83.19,58.5,60.68,
02/08/1995,-23.21,,,-21.41,,,29.95,-31.18,-94.35,,,,,-40.43,,,,,,,,,,,-76.01
02/08/1996,,,,,-334.65,,,,,,,,,,,,,,,,,,,,
02/08/2001,79.49,,,,,,,-11.28,-46.85,,,,,-20.93,,,,,,,,,,,-22.51
02/08/2002,,,,,288.55,,,,,,,,,,,,,,-66.17,,,,,,
02/08/2007,,,,,,,,-29.08,,,,,,,,,,,,,,,,,-125.79
02/08/2008,,,,,,,,,,,,,,,,,,,-34.47,,,,,,
02/08/2010,,,,,,,,,,,,,,,,-73.86,,,,,,,,,
02/08/2011,-27.11,,,,,,,,,,,,,,,,,,-58.57,,74.57,,,,
02/08/2013,19.73,,,,,,,,,,,,,,,,,,,,,,,,-58.84
02/08/2014,,,,,-392.05,,,,,,,,,,,-153.51,,88.33,,1.02,,,,,
02/08/2017,,-34.85,,,,52.47,,,,,128.28,,,,,,,,27.7,,84.29,,,,
02/08/2019,117.07,,,,,,,,,,,,,,,,,,,,,,,,26.88
02/08/2020,,,,,318.27,,,,25.16,,,,,,,,,,,,117.5,,,,
02/09/1996,,-129.24,17.94,-10.91,,-28.43,43.35,,-78.05,11.47,56.81,-11.08,-4.83,-42.63,-63.01,-195.09,-4.48,30.83,-93.85,40.11,23.6,21.27,-5.14,-4.05,
02/09/2002,,-234.33,-68.77,29.439999999999998,309.6,-117.69,-108.72999999999999,-8.86,-30.85,21.95,160.42000000000002,-98.6,-2.17,-19.84,-56.34,237.75,-9.58,-105.03999999999999,-65.25,4.420000000000001,34.37,59.760000000000005,-9.03,5.209999999999999,-88.59
02/09/2003,-49.71,-80.24,,,,,,,,,,,,,,,,,,,,,,,
02/09/2007,-50.81,,,,,,,,,,,,,,,,,,,,,,,,
02/09/2008,,-9.89,-7.61,14.85,364.3,-3.16,-40.78,-11.08,-19.5,33.38,161.51,-61.02,2.36,-14.61,-27.73,71.94,11.1,-26.77,,-20.59,77.37,44.29,15.01,17.76,-83.89
02/09/2011,,-6.99,22.69,19.35,132.6,62.44,-17.48,-27.88,-88.9,46.78,198.51,-44.92,27.66,-34.11,-23.43,26.34,10.7,-16.67,,-31.79,,60.39,15.91,21.26,-98.69
02/09/2014,,-81.35,41.08,31.82,,38.17,11.92,14.24,-7.34,60.82,151.38,11.43,36.67,-14.89,6.11,,31.76,,-23.3,,30.19,66.56,34.35,36.84,
02/09/2017,,,44.88,43.42,21.45,,55.22,21.04,11.76,45.32,,-3.27,41.77,6.91,-15.59,-29.31,50.36,-16.07,,86.62,,76.96,47.55,47.74,-34.84
02/10/1996,30.79,,,,,,,-48.88,,,,,,,,,,,,,,,,,-133.51
02/10/2002,-59.519999999999996,,,,,,,,,,,,,,,,,,,,,,,,-91.61
02/10/2003,,-82.89,1.74,,63.0,-19.56,,,-69.65,,25.81,-119.20000000000002,,,,,,,-23.02,18.619999999999997,106.17,,,,
02/10/2004,,,,,,-55.56,,,,,,,,,,,,,-73.67,,,,,,
02/10/2008,-71.11,,,,,,,,,,,,,,,,,,,,,,,,
02/10/2009,,-101.75,,,-233.65,6.37,,,,29.12,139.98,70.83,,,-19.79,-89.51,12.86,-26.37,-20.3,-22.28,16.89,44.46,,,
02/10/2012,-81.01,-39.49,64.59,,-64.0,61.34,-24.78,0.92,-15.8,59.98,176.81,-90.62,21.16,,,0.74,16.8,42.23,-73.77,-1.99,54.67,55.69,32.11,29.36,-80.59
02/10/2014,68.23,,,,,,,,,,,,,,,,,,,,,,,,6.36
02/10/2015,,-46.85,68.58,,216.95,59.77,79.62,,0.66,64.92,95.78,29.73,54.37,,-14.09,-29.51,41.16,200.23,-58.5,73.42,49.69,75.76,45.45,45.34,
02/10/2020,,,,,,,,,,,,,75.56,44.3,,,64.08,,,,,82.99,63.5,65.78,
02/10/2021,,67.18,86.47,74.98,-20.43,128.88,30.1,,43.76,68.27,207.28,118.63,59.26,,33.33,-40.7,58.08,,33.7,,79.3,94.99,63.2,67.38,
02/11/2003,,,15.89,20.14,,-22.73,-20.23,83.64,,56.650000000000006,26.61,,-1.37,-35.14,-62.24,27.85,16.32,-45.47,,,,63.56,23.37,24.21,-38.6
02/11/2004,-92.21,,4.79,9.05,145.5,,-47.18,-13.38,-33.7,2.38,58.11,-76.32,1.46,-28.51,-45.13,87.34,4.7,,,-32.09,40.87,27.59,1.71,3.96,-131.59
02/11/2009,,,45.58,20.12,,,-40.78,-39.36,-59.74,,,,-7.63,-13.69,,,,,,,,,14.45,18.14,-53.24
02/11/2010,,,,,-239.55,,,,,,,,,,,,,119.73,,39.22,,,,,
02/11/2012,,,,32.15,,,,,,,,,,-0.71,-32.13,,,,,,,,,,
02/11/2013,,,,,44.0,,,,,,,,,,,,,,,,72.27,,,,
02/11/2015,,,,37.42,,,,37.74,,,,,,-0.19,,,,,,,,,,,-120.94
02/11/2016,,,,,201.75,,,,,,,,,,,,,,,27.92,,,,,
02/11/2020,,,94.87,58.58,,,,34.73,,77.47,106.08,,,,,,,,,,,,,,75.78
02/11/2021,140.17,,,,,,,48.83,,,,,,38.8,,,,94.47,,82.33,,,,,-16.22
02/11/2022,,,102.07,61.18,361.17,,,,,82.27,,-3.37,,,,,,8.07,,122.93,,,,,
02/12/1998,,-184.04,4.44,-10.01,136.55,-105.63,26.75,,-43.75,-0.43,-75.29,-2.28,-18.83,,-64.61,111.21,-6.38,-76.07,-39.25,12.31,-54.5,11.87,-9.04,-8.45,
02/12/2003,-46.71,,,,59.55,,,,,,,,,,,,,-70.37,,,,,,,
