Date,Adriatic Sea,Andaman Sea,Arabian Sea,Atlantic Ocean,Baltic Sea,Bay Bengal,Bering Sea,Caribbean Sea,Gulf Mexico,Indian Ocean,Indonesian,Mediterranean,Nino,North Atlantic,North Pacific,North Sea,Pacific Ocean,Persian Gulf,Sea Japan,Sea Okhotsk,South China,Southern Ocean,Tropics,World,Yellow Sea
2017-04-29,,,116.88,45.42,160.85,70.07,37.82,29.84,71.66,51.22,94.78,-45.27,44.57,5.91,7.51,-12.41,49.96,31.23,8.0,55.42,,68.06,55.55,49.14,-30.34
2017-05-04,,60.28,113.27,45.58,42.57,94.98,34.0,12.23,68.06,59.07,83.48,-23.07,49.96,5.2,2.03,-18.0,45.88,,-22.4,59.63,19.6,65.09,55.6,47.98,-37.22
2017-05-05,-38.53,,,,,,,,,,,,,,,,,43.27,,,,,,,
2017-05-08,-30.97,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,,24.65,128.18,48.52,-22.55,129.07,25.22,28.14,47.66,64.22,52.48,11.83,47.87,7.81,1.71,36.09,42.86,,-30.7,52.92,12.29,66.26,54.05,48.34,-66.14
2017-05-10,,,,,,,,,,,,,,,,,,66.93,,,,,,,
2017-05-13,,41.48,,,,,,,,,,31.63,,,,,,,-25.8,36.83,,,,,
2017-05-14,,,139.07,52.28,-94.03,102.48,5.8,23.43,46.36,62.87,51.28,,44.16,15.5,-5.37,17.6,40.58,71.77,,,-5.8,68.69,52.0,47.28,-68.32
2017-05-15,51.199999999999996,,,,-107.35,,,,,,,,,,,,,,-27.0,,,,,,
2017-05-16,,39.55,132.88,52.62,,90.87,12.32,18.74,45.16,61.02,42.08,72.13,35.07,9.51,2.51,46.59,39.46,117.73,,48.22,-8.61,70.56,49.55,47.04,-66.84
2017-05-23,,61.68,,,,78.48,,,,,,5.43,,,,,,,-39.7,7.73,,,,,
2017-05-24,,,120.37,50.98,-44.83,,3.9,31.83,59.16,46.77,48.38,,33.36,20.5,-0.87,34.5,41.38,33.27,,,4.6,61.39,49.1,44.18,-37.62
2017-05-25,-25.63,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-02,,105.38,,,12.87,,,,70.96,,,-6.47,,,,,,,-3.0,23.33,,,,,
2017-06-03,,,92.37,48.58,,81.88,8.8,30.53,,45.37,39.48,,36.36,19.1,7.43,19.3,48.98,-3.33,,,2.8,59.99,53.0,46.98,-2.42
2017-06-04,-27.13,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-12,,113.18,,,28.27,65.08,,,69.36,,,-5.47,,,,,,,13.9,,,,,,
2017-06-13,-27.83,,76.47,51.28,,,27.5,33.03,,45.27,25.48,,33.76,29.7,12.53,45.0,47.48,42.27,,30.13,13.8,59.69,50.6,46.88,34.28
2017-06-22,,61.58,93.17,,136.87,66.48,35.7,,80.16,59.07,15.58,41.43,,,,,,,25.8,16.63,-10.9,,,,
2017-06-23,,,,49.18,,,,36.23,,,,,36.46,41.3,10.53,66.9,43.38,57.17,,,,54.39,50.5,47.38,20.88
2017-06-24,19.87,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-02,,57.68,100.87,,,65.78,43.7,,82.76,71.77,22.28,69.13,43.76,,17.13,,34.98,,72.4,29.13,5.4,48.39,54.1,48.98,
2017-07-03,57.57,,,58.78,160.87,,,53.53,,,,,,57.6,,50.4,,161.57,,,,,,,54.98
2017-07-12,,78.68,65.47,55.98,,56.88,54.3,,86.76,58.07,17.68,57.13,44.36,,38.53,,43.88,92.97,105.6,43.53,7.4,41.79,55.3,49.78,
2017-07-13,10.67,,,,175.77,,,57.33,,,,,,66.2,,70.6,,,,,,,,,66.08
2017-07-22,,117.88,48.67,38.98,130.77,39.28,49.5,,76.66,53.07,0.58,51.23,33.86,56.0,58.33,29.2,57.28,15.87,82.1,77.33,-2.1,46.89,51.3,50.38,84.88
2017-07-23,,,,,,,,46.13,,,,,,,,,,,,,,,,,
2017-07-24,46.67,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-01,,56.98,30.17,60.88,17.27,41.68,72.3,69.03,119.06,39.07,-2.12,85.63,34.06,82.4,78.43,55.0,59.28,63.27,84.5,74.83,15.9,43.89,55.2,55.08,
2017-08-02,75.17,,,,,,,,,,,,,,,,,,,,,,,,125.18
2017-08-11,,61.28,13.67,66.98,140.37,19.28,67.7,78.93,109.66,47.07,-4.42,92.63,36.36,86.5,68.73,94.9,52.28,34.07,81.4,61.03,5.0,43.99,53.7,54.18,
2017-08-12,,,,,,,,,,,,,,,,,,,,,,,,,128.18
2017-08-13,41.67,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,,87.58,10.47,58.38,155.97,33.08,55.7,68.93,93.86,57.77,-13.62,68.23,39.06,90.3,82.33,79.8,54.38,70.77,106.4,88.23,46.4,43.69,54.4,55.28,145.58
2017-08-22,12.37,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,89.8,60.83,,,,,
2017-08-31,,31.38,28.77,70.28,160.17,49.38,32.7,72.43,110.36,68.77,-9.32,88.23,41.06,98.1,72.73,106.4,49.48,78.37,,,46.3,48.19,56.8,57.48,105.38
2017-09-01,42.97,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,,,,,,,,,,,,93.53,,,,,,,129.2,57.43,,,,,
2017-09-10,,41.58,20.97,86.48,51.37,37.18,62.6,88.53,115.96,55.57,-7.22,,45.56,118.5,87.73,81.4,51.98,74.37,,,54.2,46.79,59.6,60.88,135.08
2017-09-11,59.17,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,,134.88,,,,,,,115.16,,6.88,124.13,,,,,,,133.6,82.63,,,,,
2017-09-20,,,13.57,88.38,192.37,34.58,59.4,94.73,,48.07,,,42.26,121.2,90.03,93.2,53.58,127.97,,,63.9,46.49,60.0,62.48,127.38
2017-09-21,91.47,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,,139.78,,,,42.98,66.6,,149.86,,,83.93,,,,,,,159.9,69.83,,,,,
2017-09-30,,,-0.03,73.08,53.47,,,74.73,,51.07,54.48,,42.06,114.1,98.23,143.4,55.78,39.57,,,85.1,44.09,59.3,60.88,148.08
2017-10-01,39.57,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,,74.48,-5.23,,,40.88,71.5,,196.06,37.47,,98.33,,,,,,,187.0,40.83,131.3,,,,
2017-10-10,41.47,,,78.98,56.37,,,69.43,,,64.88,,47.66,115.7,107.33,200.7,56.98,17.67,,,,41.39,60.3,61.88,201.98
2017-10-19,,193.58,9.77,,249.87,55.58,23.8,,185.96,47.17,89.68,119.63,53.56,,103.63,,60.58,,122.4,41.33,144.8,40.49,64.9,63.98,
2017-10-20,,,,67.58,,,,82.03,,,,,,107.1,,126.7,,124.57,,,,,,,226.08
2017-10-21,56.07,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,,142.68,29.27,,,76.78,37.2,,119.96,53.27,111.38,109.93,63.86,,94.73,222.8,62.78,130.57,193.1,49.13,176.4,45.39,68.7,65.78,
2017-10-30,37.57,,,64.08,149.27,,,58.53,,,,,,91.5,,,,,,,,,,,161.28
2017-11-08,,106.08,38.07,75.78,252.17,65.38,73.8,68.63,116.76,65.27,109.98,95.93,64.16,,80.43,185.5,57.48,120.17,133.8,24.13,147.7,52.89,68.1,67.08,
2017-11-09,78.47,,,,,,,,,,,,,105.3,,,,,,,,,,,71.58
2017-11-18,,86.18,26.27,78.98,313.57,34.18,30.6,,139.96,55.17,115.58,92.13,56.06,103.9,73.73,181.4,59.88,151.77,56.3,34.23,99.1,58.79,64.2,65.98,
2017-11-19,92.77,,,,,,,68.13,,,,,,,,,,,,,,,,,0.88
2017-11-28,,140.48,21.77,76.78,315.97,52.48,-25.3,60.93,109.36,61.27,120.68,113.93,56.76,86.1,63.73,104.8,59.88,100.17,-24.4,-2.87,156.3,64.49,65.4,65.88,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,-29.22
2017-11-30,88.27,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,,142.28,,,,,,,,,,80.03,,,,,,,-3.3,7.83,,,,,
2017-12-08,,,-3.33,75.08,272.07,40.88,41.9,70.53,93.46,43.87,139.88,,57.06,80.6,65.63,128.9,62.78,25.37,,,170.8,62.69,64.6,64.28,-24.42
2017-12-09,55.47,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,,,,,,,,,,,,47.13,,,,,,,3.1,75.03,,,,,
2017-12-18,,115.78,10.77,70.88,348.47,64.38,44.1,52.23,46.26,51.57,145.08,,55.66,76.1,60.93,97.4,59.08,64.27,,,196.9,67.49,62.1,63.28,-17.52
2017-12-19,34.57,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,,35.08,,,,46.28,,,36.46,,,18.13,,,,,,,-30.9,,,,,,
2017-12-28,,,14.57,69.48,259.87,,59.4,46.33,,63.57,143.48,,53.26,74.8,31.03,48.1,50.78,76.47,,64.33,128.7,72.59,56.0,58.98,-46.92
2017-12-29,-1.93,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06,,35.48,,,,,,,,,,94.93,,,,,,,7.0,23.93,,,,,
2018-01-07,,,12.97,72.68,268.27,32.98,28.5,39.43,26.36,62.77,132.88,,53.26,68.2,24.13,15.7,48.48,19.37,,,97.3,72.19,54.9,57.68,-84.42
2018-01-09,110.27,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,,6.98,14.37,,95.07,23.68,55.5,,15.26,,151.38,60.73,,,,,,,-27.6,21.93,,,,,
2018-01-17,,,,71.58,,,,26.73,,57.17,,,50.56,67.1,28.03,20.2,51.58,-44.33,,,83.6,74.49,55.1,57.48,-94.92
2018-01-18,39.57,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,,22.38,45.47,,,18.98,64.3,,9.26,65.27,158.58,-5.87,,,,,48.58,,-20.3,51.03,54.5,88.19,,,
2018-01-27,,,,70.58,37.17,,,29.93,,,,,44.26,50.7,19.43,48.8,,-6.23,,,,,51.4,57.18,-25.12
2018-01-28,-22.73,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,,-17.42,45.27,,122.67,24.48,99.3,,23.56,59.77,141.68,-82.97,52.56,,6.53,,48.48,,-34.0,32.43,134.3,86.19,54.8,56.58,
2018-02-06,-57.53,,,71.68,,,,32.03,,,,,,51.6,,-21.6,,-4.83,,,,,,,-76.22
2018-02-14,,,,,,,,,,,,,,,,,,,,21.53,,,,,
2018-02-15,,-22.62,43.27,63.08,,22.88,96.2,,24.26,66.57,125.58,-28.27,52.06,,9.83,,44.38,50.87,-99.2,,22.2,82.29,48.6,51.98,
2018-02-16,2.97,,,,39.07,,,17.43,,,,,,40.0,,-3.9,,,,,,,,,-103.82
2018-02-25,,-79.92,52.27,55.08,22.17,27.48,34.0,,2.96,69.17,127.58,6.33,53.36,13.4,10.33,-43.3,44.78,48.67,-74.9,17.63,21.8,79.79,48.1,50.08,
2018-02-26,28.97,,,,,,,-14.37,,,,,,,,,,,,,,,,,-73.72
2018-03-06,,,,,,,,,,,,,,,,,,,-128.0,-0.37,,,,,
2018-03-07,,-72.02,59.57,58.98,-304.63,26.08,-32.7,,36.76,71.27,122.08,127.13,52.76,3.6,-10.07,-166.5,49.68,-23.13,,,21.0,91.19,51.8,53.48,
2018-03-08,159.17,,,,,,,-0.97,,,,,,,,,,,,,,,,,-117.02
2018-03-17,,-58.62,67.27,50.08,-258.53,34.88,-5.9,6.13,17.46,69.77,123.28,96.63,49.46,2.3,-5.07,-59.5,53.38,4.27,-145.2,-38.17,12.8,92.79,50.5,53.38,-58.82
2018-03-18,129.37,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,,,,,,,,,,,,,,,,,,,-70.7,,,,,,
2018-03-27,,-22.02,69.47,55.08,-206.53,34.78,31.0,19.63,42.86,54.67,114.68,65.03,45.76,14.8,7.13,-78.1,50.58,-11.93,,18.03,43.9,84.79,48.7,51.68,-43.62
2018-03-28,102.27,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,,-29.52,67.87,64.88,-211.03,33.88,25.9,26.13,74.86,50.27,113.08,25.43,52.16,11.5,-0.77,-85.9,43.98,-16.63,-47.9,-8.97,26.4,78.59,48.9,49.48,-66.62
2018-04-07,42.17,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-15,,-28.32,,,,,,,,,,,,,,,,,-80.1,,,,,,
2018-04-16,,,97.37,58.98,-171.53,47.78,-3.7,19.73,47.16,64.97,79.68,-3.37,54.96,4.5,9.03,-33.8,45.98,43.27,,-5.97,-7.2,79.69,50.8,50.68,-82.32
2018-04-17,6.47,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25,,-39.02,,,-134.63,58.38,,,19.36,,,-56.47,,,,,,,-76.0,,,,,,
2018-04-26,,,109.47,46.38,,,-6.4,15.73,,68.87,66.08,,61.86,-7.0,17.33,-25.3,52.38,84.67,,10.83,-5.4,75.59,54.0,50.88,-35.52
2018-04-27,-65.53,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-05,,37.68,109.57,,,63.28,,,24.56,,62.58,-34.17,,,,,,,-36.1,,,,,,
2018-05-06,21.57,,,49.18,-27.73,,-13.7,26.83,,56.27,,,62.96,11.1,15.43,-2.7,54.48,25.97,,20.43,4.1,69.19,56.5,51.28,-24.72
2018-05-15,,54.98,,,,102.08,-8.9,,54.26,57.97,,10.13,,,,,,,-3.2,20.73,6.6,,,,
2018-05-16,,,114.17,47.38,-31.63,,,23.83,,,42.48,,59.96,26.7,16.53,19.3,51.98,22.27,,,,65.39,55.0,50.98,30.28
2018-05-17,31.27,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-25,,9.88,116.87,,,82.98,-2.9,,69.96,56.57,37.58,23.63,59.66,,,-18.8,50.68,,22.1,5.33,10.5,57.89,55.1,49.68,
2018-05-26,36.57,,,45.28,-93.03,,,38.43,,,,,,28.7,20.93,,,89.77,,,,,,,22.08
2018-06-04,,45.58,87.57,42.98,-229.03,82.78,,,46.16,42.47,35.48,20.03,60.66,,40.43,,60.28,,16.9,14.33,5.4,52.99,55.8,50.68,
2018-06-05,15.97,,,,,,38.5,29.13,,,,,,28.5,,8.9,,42.57,,,,,,,32.58
2018-06-14,,143.28,87.67,33.38,-135.93,67.18,33.4,,44.06,46.47,42.08,23.63,63.66,,50.53,48.9,63.88,8.27,6.8,49.03,-30.7,51.09,56.2,50.88,
2018-06-15,33.47,,,,,,,24.33,,,,,,16.5,,,,,,,,,,,59.98
2018-06-24,,102.88,75.87,40.98,73.87,66.98,30.3,,40.86,61.57,13.48,41.13,64.46,38.3,44.93,46.7,54.58,7.97,16.3,35.83,-6.7,51.79,54.1,50.68,
2018-06-25,,,,,,,,38.63,,,,,,,,,,,,,,,,,26.58
2018-06-26,2.17,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-04,,61.38,76.37,48.08,7.87,53.08,48.4,68.33,62.26,63.07,9.98,42.73,62.56,54.2,63.73,27.4,52.28,80.37,57.1,33.53,-26.6,45.69,54.0,51.68,91.58
2018-07-05,32.57,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-14,,121.78,41.27,42.88,34.37,60.38,64.3,70.63,65.96,44.67,13.18,57.53,61.86,52.9,86.33,53.1,65.68,36.87,40.6,44.53,10.7,43.49,56.1,54.28,104.68
2018-07-15,29.87,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-23,,,,,,,,,,,,69.43,,,,,,,94.3,,,,,,
2018-07-24,,85.28,19.87,53.78,46.47,56.48,62.5,79.23,67.76,40.87,11.78,,64.96,70.7,88.13,22.3,63.28,8.17,,43.03,33.3,41.79,57.0,55.18,107.18
2018-07-26,31.57,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-02,,,,,,44.98,,,,,,79.43,,,,,,,103.1,,,,,,
2018-08-03,,111.68,4.37,63.88,22.27,,64.5,75.23,98.76,30.27,8.18,,68.66,90.6,99.03,77.7,62.08,36.27,,46.33,7.7,35.69,55.7,55.38,126.08
2018-08-04,48.97,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-12,,,,,,28.98,,,100.96,,,95.23,,,,,,,131.8,82.33,,,,,
2018-08-13,,150.48,-6.53,54.18,78.87,,71.2,71.43,,40.37,-6.92,,74.86,87.7,119.23,73.7,65.98,50.37,,,-0.5,29.09,58.9,56.88,194.08
2018-08-14,65.37,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-22,,143.08,,,,52.08,,,110.76,,,96.23,,,,,,,164.7,53.43,12.5,,,,
2018-08-23,,,-3.23,64.68,144.67,,58.3,74.83,,57.67,-12.12,,74.06,97.5,113.03,89.6,56.98,66.97,,,,36.59,57.4,58.28,202.18
2018-08-24,83.77,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-01,,86.58,-10.23,,,14.28,65.7,,130.26,57.07,-7.02,101.03,,,,,,,110.6,50.13,,,,,
2018-09-02,50.87,,,76.38,177.17,,,91.43,,,,,71.96,115.0,110.23,91.9,57.38,63.07,,,-1.8,47.79,54.7,60.58,132.18
2018-09-11,,38.78,-19.83,,62.27,20.78,81.4,,164.86,43.77,-23.22,120.93,84.36,,,,61.38,115.47,99.6,82.13,33.9,38.89,61.8,64.48,
2018-09-12,91.07,,,90.18,,,,116.23,,,,,,137.3,119.13,128.2,,,,,,,,,145.28
2018-09-21,,65.08,-12.13,,,12.08,65.6,,162.96,49.67,-25.32,134.93,79.96,,120.83,212.4,63.08,,131.8,53.43,55.3,45.99,58.3,65.18,
2018-09-22,,,,80.88,205.47,,,116.73,,,,,,134.0,,,,90.17,,,,,,,124.28
2018-09-24,126.37,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,,54.48,6.87,71.78,376.27,45.68,73.1,91.83,141.36,63.57,-9.32,115.13,97.26,,121.23,216.0,67.78,63.47,109.0,25.93,134.9,50.09,64.9,69.08,151.28
2018-10-02,72.47,,,,,,,,,,,,,122.3,,,,,,,,,,,
2018-10-11,,57.88,19.07,79.18,374.57,41.48,61.2,88.13,190.96,55.47,5.58,114.53,103.96,118.7,112.93,185.0,64.28,,111.4,41.53,105.8,49.19,64.6,67.68,104.18
2018-10-12,96.27,,,,,,,,,,,,,,,,,157.37,,,,,,,
2018-10-21,,82.48,18.17,85.68,251.57,31.48,42.5,99.83,167.26,42.17,15.28,98.23,106.26,115.0,109.03,225.3,69.28,129.87,103.4,75.53,90.6,45.29,69.9,69.18,94.28
2018-10-23,92.77,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-31,,44.38,37.77,84.68,244.97,53.08,84.5,,133.56,48.57,21.08,123.43,113.66,112.6,111.13,95.5,69.68,119.17,77.2,65.03,130.6,49.99,71.7,70.98,47.18
2018-11-01,191.67,,,,,,,113.23,,,,,,,,,,,,,,,,,
2018-11-09,,,,,,,,,,,,143.33,,,,,,,96.4,,,,,,
2018-11-10,,75.08,35.47,84.08,149.07,35.78,96.8,116.63,112.76,49.97,27.88,,105.26,112.8,109.43,82.7,64.68,120.77,,59.33,91.2,50.09,66.8,68.58,64.88
2018-11-11,179.07,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-19,,,,,,,,,,,,92.83,,,,,,,92.1,93.93,,,,,
2018-11-20,,218.08,21.57,90.88,50.87,38.38,52.2,98.63,119.06,46.67,60.28,,100.86,106.4,94.83,104.0,60.18,89.87,,,80.9,53.49,66.1,66.98,41.88
2018-11-21,139.47,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-29,,116.88,,,,55.18,,,,,66.88,142.93,,,,,,,105.4,58.33,,,,,
2018-11-30,,,23.77,83.98,-173.63,,65.5,93.83,92.56,36.47,,,92.26,104.7,91.63,81.8,62.08,45.47,,,115.3,52.59,63.7,64.48,70.58
2018-12-02,179.67,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-09,,86.18,,,,81.78,32.4,,79.06,,,110.43,,,,,,,105.0,44.33,126.9,,,,
2018-12-10,117.67,,63.77,66.58,26.17,,,66.03,,55.97,70.68,,93.26,76.6,80.83,144.4,62.78,98.67,,,,56.19,66.1,64.18,70.28
2018-12-19,,124.78,44.47,,24.27,,36.7,,52.96,54.97,86.78,104.13,,,,,,,113.5,68.43,118.9,62.39,,,
2018-12-20,,,,57.48,,50.98,,58.73,,,,,85.56,59.4,72.13,10.2,66.38,105.07,,,,,65.3,63.28,91.88
2018-12-21,116.77,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-29,,46.98,36.87,,10.37,34.88,63.9,,43.16,43.97,82.98,24.93,,,86.43,,67.18,74.17,134.9,109.73,142.9,67.99,60.3,62.98,
2018-12-30,8.47,,,63.98,,,,49.23,,,,,75.36,60.1,,218.6,,,,,,,,,72.18
2019-01-08,,-6.92,58.27,60.38,87.67,30.08,34.8,,27.16,55.07,81.78,-8.87,69.36,,48.33,,61.18,,98.8,37.23,111.8,75.99,58.0,59.78,
2019-01-09,-11.33,,,,,,,48.23,,,,,,44.3,,207.3,,32.57,,,,,,,37.78
2019-01-18,,-33.22,66.07,68.98,145.97,49.08,44.2,,35.96,64.07,71.08,29.93,68.16,51.8,37.03,42.0,61.48,-27.63,68.3,102.33,118.6,83.49,61.7,63.58,
2019-01-19,46.17,,,,,,,55.13,,,,,,,,,,,,,,,,,-26.72
2019-01-27,,,,,,,,,,,,,,,,,,,74.6,,,,,,
2019-01-28,,-89.42,52.27,68.28,33.47,17.68,55.8,48.13,30.46,57.07,98.38,43.93,61.66,38.8,37.83,-92.7,56.68,48.77,,61.43,110.1,82.79,56.5,59.48,-12.12
2019-01-30,120.27,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,,,41.03,,,,,
2019-02-07,,-46.92,57.87,62.88,-65.83,17.48,49.4,36.53,56.96,59.87,109.28,81.63,67.36,30.5,42.23,-1.8,59.58,68.07,67.2,,64.1,83.19,58.5,60.68,
2019-02-08,117.07,,,,,,,,,,,,,,,,,,,,,,,,26.88
2019-02-16,,-107.02,,,,,,,,,,-15.57,,,,,,,7.5,18.43,,,,,
2019-02-17,,,50.77,64.68,113.67,-9.22,1.7,41.63,32.76,62.67,74.68,,63.16,31.3,34.63,134.4,59.38,-6.63,,,70.1,86.09,54.5,58.98,11.48
2019-02-18,-36.93,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-22,,,,,,,,,,,,,,,,,,-131.83,,-16.27,,,,,
2019-02-23,,-105.52,53.97,74.48,159.97,-27.92,-0.8,23.43,8.76,63.97,30.28,-84.07,63.16,32.5,18.73,111.9,58.18,,-55.9,,15.9,81.49,56.1,58.38,-42.02
2019-03-09,,-75.82,,,,,,,,,,,,,,,,,,,,,,,
2019-03-10,,,64.17,58.58,-15.73,25.78,-19.1,43.63,39.76,69.27,77.78,-1.07,55.56,19.2,24.53,60.7,58.98,-10.83,16.3,5.43,39.9,91.49,55.1,58.28,-19.92
2019-03-11,43.97,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-18,,-38.02,,,,21.98,,,,,,-58.77,,,,,,,24.6,26.23,,,,,
2019-03-19,,,77.67,56.28,171.17,,6.3,41.23,48.96,69.67,84.68,,61.26,12.3,26.03,86.2,62.18,6.77,,,59.6,90.59,60.3,60.18,-19.12
2019-03-20,-78.03,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-28,,-43.02,,,,28.28,,,57.76,,74.88,-100.27,,,,,,,9.3,,35.6,,,,
2019-03-29,,,93.17,60.38,259.17,,62.7,42.93,,67.97,,,58.96,23.3,13.93,55.5,58.08,113.67,,30.63,,85.29,62.0,58.88,-18.52
2019-03-30,-99.83,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-04,,,,,,14.18,,,,,,,,,,,,34.87,10.1,,52.0,,,,
2019-04-05,-85.33,-81.92,88.87,,134.87,,,46.93,57.26,64.17,72.78,-45.37,62.26,,17.13,-61.4,58.78,,,30.33,,77.49,63.9,57.38,-2.52
2019-04-06,,,,57.58,,,26.1,,,,,,,20.9,,,,,,,,,,,
2019-04-17,,-41.22,108.07,,-46.43,28.18,0.4,,33.26,65.97,50.58,23.63,54.96,,18.23,34.7,54.68,,-10.5,,24.7,76.79,61.0,56.78,
2019-04-18,,,,63.18,,,,38.73,,,,,,17.0,,,,-37.63,,35.33,,,,,-11.72
2019-04-19,32.37,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-27,,58.88,131.27,58.28,-193.53,54.48,,,56.66,71.67,36.78,-53.17,55.16,,8.43,,58.68,,-14.4,37.83,16.8,79.79,65.4,58.48,
2019-04-28,-49.93,,,,,,20.8,50.83,,,,,,21.3,,17.0,,-86.53,,,,,,,7.08
2019-05-07,,110.28,122.17,64.48,-29.03,69.78,1.8,,89.56,66.67,38.88,-16.27,49.36,28.7,16.13,15.9,58.88,0.97,23.3,34.83,43.8,80.89,67.4,60.58,
2019-05-08,,,,,,,,60.03,,,,,,,,,,,,,,,,,38.38
2019-05-09,-4.73,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-16,,,,,,,,,,,,,,,,,,,42.6,,,,,,
2019-05-17,,72.38,119.87,63.68,27.37,67.58,-17.3,65.33,105.16,54.27,15.98,8.13,43.36,33.3,20.83,12.3,57.68,2.27,,16.93,26.2,71.89,63.5,57.38,
2019-05-18,-4.83,,,,,,,,,,,,,,,,,,,,,,,,35.98
2019-05-27,,51.58,126.97,63.98,-22.33,98.38,5.6,64.23,94.26,55.37,-7.42,-4.87,49.36,34.7,32.53,-4.0,54.58,37.47,26.7,31.33,39.6,60.69,62.8,55.78,0.48
2019-05-28,-20.13,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,,36.18,,,,,,,,,,,,,,,,,,,,,,,
2019-06-06,,,136.67,60.68,80.67,94.48,7.5,79.13,101.76,76.47,-45.22,-7.27,44.26,37.9,16.63,-12.4,48.58,74.27,7.1,0.53,3.8,64.69,60.7,54.98,-3.92
2019-06-07,-18.93,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15,,116.28,,,,,,,,,,-1.37,,,,,,,26.3,28.63,,,,,
2019-06-16,,,112.07,54.78,-27.33,104.48,27.7,77.23,91.56,71.97,-25.12,,44.66,38.9,47.43,-28.3,61.58,173.57,,,2.7,67.49,63.4,59.38,
2019-06-17,-14.53,,,,,,,,,,,,,,,,,,,,,,,,50.68
2019-06-25,,85.78,,,,76.98,,,,,,41.23,,,,,,173.07,44.9,21.93,,,,,
2019-06-26,,,85.37,58.68,-5.83,,58.5,95.23,91.96,52.47,-30.92,,40.86,48.9,59.83,56.3,64.58,,,,21.0,63.09,61.5,59.38,
2019-06-27,35.97,,,,,,,,,,,,,,,,,,,,,,,,101.68
2019-07-05,,121.98,,,,,,,103.76,,,40.13,,,,,,,70.2,42.13,,,,,
2019-07-06,,,85.07,65.48,113.47,75.08,61.9,99.93,,44.17,-37.42,,41.76,66.2,72.83,99.0,67.58,79.27,,,1.4,56.79,62.3,61.18,115.08
2019-07-07,5.87,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-15,,91.78,80.57,,181.17,95.08,,,99.06,,,65.53,,,,67.6,,,,32.03,7.3,,,,
2019-07-16,57.67,,,63.08,,,45.4,95.33,,55.17,-69.22,,45.06,70.3,74.73,,64.18,164.07,36.2,,,47.69,64.0,60.18,93.18
2019-07-25,,88.48,64.97,,,112.48,60.0,,120.76,62.47,-72.62,64.83,,,,,,151.77,68.9,5.13,-12.7,,,,
2019-07-26,35.17,,,68.88,83.77,,,103.33,,,,,51.86,90.0,80.93,58.4,60.28,,,,,42.49,65.4,60.68,62.38
2019-08-04,,107.38,76.77,,,92.38,,,111.66,70.67,-79.92,64.63,,,80.43,,64.28,,74.1,23.23,-25.2,51.39,63.3,61.88,
